
; <<>> DiG 9.8.4-rpz2+rl005.12-P1 <<>> +time=1 axfr xmu.edu.cn @dns1.xmu.edu.cn.
;; global options: +cmd
xmu.edu.cn.		86400	IN	SOA	xmu.edu.cn. ftpadm.xmu.edu.cn. 2015020910 10800 3600 4320000 86400
xmu.edu.cn.		86400	IN	TXT	"v=spf1 a mx ~all"
jingxian.xmu.edu.cn.	86400	IN	MX	10 mail.xmu.edu.cn.
jiyu.xmu.edu.cn.	86400	IN	CNAME	vhost-l1.xmu.edu.cn.
jj.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
jjc.xmu.edu.cn.		86400	IN	CNAME	webplus-s2.xmu.edu.cn.
jjfz.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
jjs.xmu.edu.cn.		86400	IN	CNAME	webnt.xmu.edu.cn.
jjxyshsj.xmu.edu.cn.	86400	IN	A	121.192.176.20
jk.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
jl.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
jm.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
jn.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
jnjt.xmu.edu.cn.	86400	IN	CNAME	webnt.xmu.edu.cn.
jo.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
joycefish.xmu.edu.cn.	86400	IN	A	210.34.0.166
jp.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
jpkc.xmu.edu.cn.	86400	IN	A	121.192.176.111
jptao.xmu.edu.cn.	86400	IN	CNAME	vhost-l1.xmu.edu.cn.
jq.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
jr.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
jrx.xmu.edu.cn.		86400	IN	CNAME	webnt.xmu.edu.cn.
js.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
jt.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ju.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
jupiter.xmu.edu.cn.	86400	IN	A	210.34.6.8
jv.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
jw.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
jwc.xmu.edu.cn.		86400	IN	CNAME	webplus-s3.xmu.edu.cn.
jwc2.xmu.edu.cn.	86400	IN	A	121.192.190.80
jx.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
jxcg.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
jxgl.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
jxmu.xmu.edu.cn.	86400	IN	A	121.192.190.116
jy.xmu.edu.cn.		86400	IN	A	121.192.190.13
jykc.xmu.edu.cn.	86400	IN	A	210.34.5.239
jys.xmu.edu.cn.		86400	IN	A	121.192.176.14
jytw.xmu.edu.cn.	86400	IN	A	210.34.5.35
jyzd.xmu.edu.cn.	86400	IN	CNAME	xsc2.xmu.edu.cn.
jz.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ka.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
kaiming.xmu.edu.cn.	86400	IN	CNAME	niddle.xmu.edu.cn.
kaltura.xmu.edu.cn.	86400	IN	A	121.192.190.67
kangjing.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
kb.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
kc.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
kd.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
kdd.xmu.edu.cn.		86400	IN	A	121.192.180.69
ke.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
keyan.xmu.edu.cn.	86400	IN	A	210.34.0.134
kf.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
kg.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
kh.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ki.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
kj.xmu.edu.cn.		86400	IN	CNAME	iredirect11.xmu.edu.cn.
kj01.xmu.edu.cn.	86400	IN	A	121.192.190.17
kjlw.xmu.edu.cn.	86400	IN	CNAME	webnt.xmu.edu.cn.
kjy.xmu.edu.cn.		86400	IN	CNAME	18d.xmu.edu.cn.
kk.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
kl.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
klc.xmu.edu.cn.		86400	IN	A	210.34.20.18
klmect.xmu.edu.cn.	86400	IN	A	210.34.21.194
km.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
kn.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ko.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
kouyi.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
kp.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
kq.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
kr.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ks.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ksyj.xmu.edu.cn.	86400	IN	CNAME	ihe.xmu.edu.cn.
kszx.xmu.edu.cn.	86400	IN	CNAME	webplus-s6.xmu.edu.cn.
kszx2.xmu.edu.cn.	86400	IN	A	210.34.0.216
kszx3.xmu.edu.cn.	86400	IN	A	210.34.0.215
kszx4.xmu.edu.cn.	86400	IN	A	121.192.190.71
kszx5.xmu.edu.cn.	86400	IN	A	121.192.190.72
kt.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ku.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
kv.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
kw.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
kx.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
kxfz.xmu.edu.cn.	86400	IN	A	210.34.0.170
ky.xmu.edu.cn.		86400	IN	CNAME	iredirect15.xmu.edu.cn.
kydh.xmu.edu.cn.	86400	IN	CNAME	18d.xmu.edu.cn.
kz.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
l.xmu.edu.cn.		86400	IN	CNAME	learn.xmu.edu.cn.
la.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
labcam01.xmu.edu.cn.	86400	IN	A	210.34.218.207
lac.xmu.edu.cn.		86400	IN	CNAME	vhost-l1.xmu.edu.cn.
law.xmu.edu.cn.		86400	IN	A	121.192.179.168
lawmedia.xmu.edu.cn.	86400	IN	A	210.34.12.4
lawnet.xmu.edu.cn.	86400	IN	A	121.192.179.166
lawschool.xmu.edu.cn.	86400	IN	CNAME	webnt.xmu.edu.cn.
lawtrain.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
lb.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
lc.xmu.edu.cn.		86400	IN	CNAME	clt.xmu.edu.cn.
ld.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
le.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
leadoc.xmu.edu.cn.	86400	IN	A	210.34.0.180
learn.xmu.edu.cn.	86400	IN	A	210.34.0.82
learn.xmu.edu.cn.	86400	IN	AAAA	2001:da8:e800::82
learning.xmu.edu.cn.	86400	IN	A	210.34.0.181
learning.xmu.edu.cn.	86400	IN	AAAA	2001:da8:e800::181
lecture.xmu.edu.cn.	86400	IN	A	210.34.4.31
length.xmu.edu.cn.	86400	IN	A	210.34.0.88
lf.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
lg.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
lh.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
li.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
lib.xmu.edu.cn.		86400	IN	CNAME	library.xmu.edu.cn.
libforum.xmu.edu.cn.	86400	IN	A	210.34.4.17
libnt.xmu.edu.cn.	86400	IN	A	210.34.4.3
library.xmu.edu.cn.	86400	IN	A	210.34.4.20
libraryzz.xmu.edu.cn.	86400	IN	A	121.192.181.13
libzz.xmu.edu.cn.	86400	IN	CNAME	libraryzz.xmu.edu.cn.
life.xmu.edu.cn.	86400	IN	CNAME	webplus-s2.xmu.edu.cn.
life90.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
lingyun.xmu.edu.cn.	86400	IN	A	210.34.13.29
lingyunbao.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
linuxlab.xmu.edu.cn.	86400	IN	A	210.34.6.88
liuxue.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
liuxue-test.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
live.xmu.edu.cn.	86400	IN	A	210.34.0.25
live.xmu.edu.cn.	86400	IN	AAAA	2001:da8:e800::25
lj.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
lk.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ll.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
lldeng.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
lldengw.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
lm.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
lmc.xmu.edu.cn.		86400	IN	CNAME	webplus.xmu.edu.cn.
ln.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
lndx.xmu.edu.cn.	86400	IN	CNAME	vhost-l1.xmu.edu.cn.
lo.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
lotus.xmu.edu.cn.	86400	IN	A	210.34.0.63
lp.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
lq.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
lr.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ls.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
lsp.xmu.edu.cn.		86400	IN	A	210.34.16.54
lt.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ltxc.xmu.edu.cn.	86400	IN	CNAME	vhost-l1.xmu.edu.cn.
lu.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
luckyfox.xmu.edu.cn.	86400	IN	A	210.34.11.48
luxun.xmu.edu.cn.	86400	IN	A	210.34.10.176
lv.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
lw.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
lwp.xmu.edu.cn.		86400	IN	A	210.34.17.67
lx.xmu.edu.cn.		86400	IN	A	121.192.190.15
lxiao.xmu.edu.cn.	86400	IN	CNAME	vhost-l1.xmu.edu.cn.
ly.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
lz.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
lzgy.xmu.edu.cn.	86400	IN	A	210.34.0.170
m.xmu.edu.cn.		86400	IN	CNAME	mnews.xmu.edu.cn.
ma.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
mac.xmu.edu.cn.		86400	IN	A	121.192.180.180
mail.xmu.edu.cn.	86400	IN	A	210.34.0.4
mail.xmu.edu.cn.	86400	IN	A	210.34.0.2
mail.xmu.edu.cn.	86400	IN	MX	0 mail.xmu.edu.cn.
mail.xmu.edu.cn.	86400	IN	TXT	"v=spf1 a -all"
mailfw.xmu.edu.cn.	86400	IN	A	210.34.0.3
mailfw.xmu.edu.cn.	86400	IN	TXT	"v=spf1 a -all"
mailgw.xmu.edu.cn.	86400	IN	CNAME	mailfw.xmu.edu.cn.
makeboluo.xmu.edu.cn.	86400	IN	CNAME	lawnet.xmu.edu.cn.
map.xmu.edu.cn.		86400	IN	A	121.192.190.20
mar.xmu.edu.cn.		86400	IN	A	121.192.180.71
marketing.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
marx.xmu.edu.cn.	86400	IN	CNAME	webplus-s1.xmu.edu.cn.
marxpx.xmu.edu.cn.	86400	IN	CNAME	webplus-s1.xmu.edu.cn.
math.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
mathbk.xmu.edu.cn.	86400	IN	CNAME	ccam.xmu.edu.cn.
mathsqxx.xmu.edu.cn.	86400	IN	A	121.192.180.132
mb.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
mba.xmu.edu.cn.		86400	IN	A	117.25.144.141
mba05.xmu.edu.cn.	86400	IN	CNAME	webnt.xmu.edu.cn.
mba2002.xmu.edu.cn.	86400	IN	A	210.34.5.6
mbigc.xmu.edu.cn.	86400	IN	A	121.192.178.8
mbio2011.xmu.edu.cn.	86400	IN	CNAME	coe.xmu.edu.cn.
mbiordc.xmu.edu.cn.	86400	IN	A	121.192.178.8
mbr.xmu.edu.cn.		86400	IN	CNAME	coe.xmu.edu.cn.
mc.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
mcl.xmu.edu.cn.		86400	IN	CNAME	coe.xmu.edu.cn.
mcm.xmu.edu.cn.		86400	IN	A	121.192.180.131
mcti.xmu.edu.cn.	86400	IN	CNAME	vhost-l1.xmu.edu.cn.
mcu.xmu.edu.cn.		86400	IN	A	59.77.9.120
md.xmu.edu.cn.		86400	IN	CNAME	webplus.xmu.edu.cn.
mda.xmu.edu.cn.		86400	IN	CNAME	vhost-l1.xmu.edu.cn.
mdxasia.xmu.edu.cn.	86400	IN	CNAME	vhost-l1.xmu.edu.cn.
me.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
med.xmu.edu.cn.		86400	IN	CNAME	webplus-s1.xmu.edu.cn.
mee.xmu.edu.cn.		86400	IN	CNAME	webnt.xmu.edu.cn.
meem.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
meetc.xmu.edu.cn.	86400	IN	A	59.77.0.227
meeting.xmu.edu.cn.	86400	IN	A	121.192.190.44
meeting1.xmu.edu.cn.	86400	IN	CNAME	meeting.xmu.edu.cn.
meetingvpn.xmu.edu.cn.	86400	IN	A	121.192.190.45
mel.xmu.edu.cn.		86400	IN	A	121.192.178.9
memsc.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
mesc.xmu.edu.cn.	86400	IN	CNAME	cmr2.xmu.edu.cn.
message.xmu.edu.cn.	86400	IN	A	210.34.0.163
metabolomics.xmu.edu.cn. 86400	IN	CNAME	vhost-l1.xmu.edu.cn.
metc.xmu.edu.cn.	86400	IN	A	121.192.180.36
metcftp.xmu.edu.cn.	86400	IN	A	121.192.180.34
metcoa.xmu.edu.cn.	86400	IN	CNAME	metc.xmu.edu.cn.
metcsoft.xmu.edu.cn.	86400	IN	A	121.192.180.35
metctest.xmu.edu.cn.	86400	IN	CNAME	metc.xmu.edu.cn.
mf.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
mg.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
mgmt1.xmu.edu.cn.	86400	IN	A	210.34.0.50
mgmt2.xmu.edu.cn.	86400	IN	A	210.34.219.50
mh.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
mi.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
miaolu-lab.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
miaomiao2012.xmu.edu.cn. 86400	IN	CNAME	vhost-l1.xmu.edu.cn.
michael.xmu.edu.cn.	86400	IN	A	210.34.4.31
mind.xmu.edu.cn.	86400	IN	A	59.77.17.178
mirel.xmu.edu.cn.	86400	IN	A	121.192.180.165
mirror.xmu.edu.cn.	86400	IN	A	202.38.126.178
mirrors.xmu.edu.cn.	86400	IN	A	210.34.0.186
mirrors.xmu.edu.cn.	86400	IN	AAAA	2001:da8:e800::186
mis.xmu.edu.cn.		86400	IN	A	121.192.178.99
mitm.xmu.edu.cn.	86400	IN	A	121.192.179.107
mj.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
mk.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ml.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
mlb.xmu.edu.cn.		86400	IN	CNAME	webnt.xmu.edu.cn.
mm.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
mme.xmu.edu.cn.		86400	IN	CNAME	mel.xmu.edu.cn.
mmhpc.xmu.edu.cn.	86400	IN	A	121.192.180.130
mmt2015.xmu.edu.cn.	86400	IN	A	121.192.180.212
mn.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
mnems.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
mnews.xmu.edu.cn.	86400	IN	A	121.192.190.47
mnplab.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
mnsc.xmu.edu.cn.	86400	IN	CNAME	vhost-l1.xmu.edu.cn.
mntr.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
mo.xmu.edu.cn.		86400	IN	CNAME	tong.xmu.edu.cn.
mobileir.xmu.edu.cn.	86400	IN	CNAME	dspace.xmu.edu.cn.
mocvd12.xmu.edu.cn.	86400	IN	A	210.34.23.3
mooc.xmu.edu.cn.	86400	IN	A	210.34.0.88
mooc-dev.xmu.edu.cn.	86400	IN	A	121.192.191.160
move.xmu.edu.cn.	86400	IN	A	210.34.0.91
movie.xmu.edu.cn.	86400	IN	A	210.34.16.42
mp.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
mpa.xmu.edu.cn.		86400	IN	CNAME	vhost-l1.xmu.edu.cn.
mq.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
mr.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
mrsdpl.xmu.edu.cn.	86400	IN	A	210.34.8.18
ms.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
mse.xmu.edu.cn.		86400	IN	CNAME	vhost.xmu.edu.cn.
msg.xmu.edu.cn.		86400	IN	A	210.34.0.30
msr.xmu.edu.cn.		86400	IN	CNAME	webplus.xmu.edu.cn.
mt.xmu.edu.cn.		86400	IN	A	59.77.7.206
mu.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
multimedia.xmu.edu.cn.	86400	IN	CNAME	vhost-l1.xmu.edu.cn.
muse.xmu.edu.cn.	86400	IN	A	59.77.8.8
music.xmu.edu.cn.	86400	IN	A	210.34.3.20
music.xmu.edu.cn.	86400	IN	MX	0 music.xmu.edu.cn.
musiczone.xmu.edu.cn.	86400	IN	A	210.34.20.67
mv.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
mvl.xmu.edu.cn.		86400	IN	A	121.192.180.42
mw.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
mx.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
my.xmu.edu.cn.		86400	IN	CNAME	vhost-l1.xmu.edu.cn.
mz.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
na.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
naec.xmu.edu.cn.	86400	IN	A	59.77.14.168
nano.xmu.edu.cn.	86400	IN	CNAME	webnt.xmu.edu.cn.
nanofab.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
nanyang.xmu.edu.cn.	86400	IN	A	121.192.179.66
nanyang2.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
nb.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
nbform.xmu.edu.cn.	86400	IN	A	121.192.190.47
nc.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ncco.xmu.edu.cn.	86400	IN	A	210.34.0.173
nccode.xmu.edu.cn.	86400	IN	A	210.34.0.245
nccosearch.xmu.edu.cn.	86400	IN	A	210.34.0.173
ncl.xmu.edu.cn.		86400	IN	A	121.192.180.100
ncmonitor.xmu.edu.cn.	86400	IN	A	210.34.0.237
nd.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ndeshm.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
ndv.xmu.edu.cn.		86400	IN	A	210.34.0.242
ne.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
neac.xmu.edu.cn.	86400	IN	A	59.77.16.10
nec.xmu.edu.cn.		86400	IN	A	210.34.0.57
nec.xmu.edu.cn.		86400	IN	MX	0 edge.nec.xmu.edu.cn.
*.nec.xmu.edu.cn.	86400	IN	A	220.160.107.167
c.nec.xmu.edu.cn.	86400	IN	A	220.160.107.167
edge.nec.xmu.edu.cn.	86400	IN	A	121.192.191.238
imap.nec.xmu.edu.cn.	86400	IN	CNAME	mail.nec.xmu.edu.cn.
jpkc.nec.xmu.edu.cn.	86400	IN	A	121.192.191.236
k.nec.xmu.edu.cn.	86400	IN	A	121.192.191.232
mail.nec.xmu.edu.cn.	86400	IN	A	121.192.191.237
media.nec.xmu.edu.cn.	86400	IN	A	220.160.107.167
mis.nec.xmu.edu.cn.	86400	IN	CNAME	jpkc.nec.xmu.edu.cn.
pop.nec.xmu.edu.cn.	86400	IN	CNAME	mail.nec.xmu.edu.cn.
pop3.nec.xmu.edu.cn.	86400	IN	CNAME	mail.nec.xmu.edu.cn.
r.nec.xmu.edu.cn.	86400	IN	A	121.192.191.231
s.nec.xmu.edu.cn.	86400	IN	A	121.192.191.234
smtp.nec.xmu.edu.cn.	86400	IN	CNAME	mail.nec.xmu.edu.cn.
www.nec.xmu.edu.cn.	86400	IN	A	210.34.0.57
necmail.xmu.edu.cn.	86400	IN	A	121.192.191.237
necmail.xmu.edu.cn.	86400	IN	MX	0 edge.nec.xmu.edu.cn.
nel.xmu.edu.cn.		86400	IN	CNAME	vhost.xmu.edu.cn.
nelab.xmu.edu.cn.	86400	IN	A	121.192.180.202
neovpn.xmu.edu.cn.	86400	IN	A	220.160.107.173
net.xmu.edu.cn.		86400	IN	CNAME	network.xmu.edu.cn.
netcenter.xmu.edu.cn.	86400	IN	CNAME	network.xmu.edu.cn.
netedu.xmu.edu.cn.	86400	IN	A	121.192.191.212
www.netedu.xmu.edu.cn.	86400	IN	CNAME	nec.xmu.edu.cn.
netmgr.xmu.edu.cn.	86400	IN	A	210.34.0.16
network.xmu.edu.cn.	86400	IN	A	210.34.0.245
netzz.xmu.edu.cn.	86400	IN	CNAME	webnt.xmu.edu.cn.
neuro.xmu.edu.cn.	86400	IN	CNAME	vhost.xmu.edu.cn.
newproxy.xmu.edu.cn.	86400	IN	A	210.34.0.49
news.xmu.edu.cn.	86400	IN	CNAME	webplus-s1.xmu.edu.cn.
nf.xmu.edu.cn.		86400	IN	CNAME	anet.xmu.edu.cn.
nfadmin.xmu.edu.cn.	86400	IN	CNAME	anet.xmu.edu.cn.
nfgroup.xmu.edu.cn.	86400	IN	CNAME	anet.xmu.edu.cn.
nfpassport.xmu.edu.cn.	86400	IN	CNAME	anet.xmu.edu.cn.
ng.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
nh.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
nhce.xmu.edu.cn.	86400	IN	A	218.193.53.88
ni.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
nic.xmu.edu.cn.		86400	IN	CNAME	webnt.xmu.edu.cn.
nice.xmu.edu.cn.	86400	IN	A	210.34.14.31
niclab.xmu.edu.cn.	86400	IN	A	210.34.218.172
nicsv.xmu.edu.cn.	86400	IN	A	210.34.0.194
nicwiki.xmu.edu.cn.	86400	IN	A	210.34.0.63
niddle.xmu.edu.cn.	86400	IN	CNAME	webnt.xmu.edu.cn.
nidvd.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
nino.xmu.edu.cn.	86400	IN	CNAME	search.xmu.edu.cn.
nj.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
nk.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
nl.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
nlp.xmu.edu.cn.		86400	IN	A	121.192.180.214
nm.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
nmrcen.xmu.edu.cn.	86400	IN	A	121.192.177.56
nn.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
no.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
nocroot.xmu.edu.cn.	86400	IN	A	210.34.0.90
dns.noctest.xmu.edu.cn.	86400	IN	A	210.34.6.146
np.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
npce.xmu.edu.cn.	86400	IN	A	218.193.53.86
nq.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
nr.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ns.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
nt.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
nu.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
nv.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
nv6000.xmu.edu.cn.	86400	IN	A	210.34.0.55
nw.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
nx.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ny.xmu.edu.cn.		86400	IN	CNAME	nanyang.xmu.edu.cn.
nyen.xmu.edu.cn.	86400	IN	A	121.192.179.68
nz.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
nzc.xmu.edu.cn.		86400	IN	CNAME	vhost.xmu.edu.cn.
oa.xmu.edu.cn.		86400	IN	A	210.34.0.135
oa1.xmu.edu.cn.		86400	IN	A	210.34.0.122
oama.xmu.edu.cn.	86400	IN	CNAME	inctxl.xmu.edu.cn.
oaserver.xmu.edu.cn.	86400	IN	A	210.34.0.21
oauth.xmu.edu.cn.	86400	IN	CNAME	open.xmu.edu.cn.
ob.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
oc.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ocean2011.xmu.edu.cn.	86400	IN	CNAME	mel.xmu.edu.cn.
od.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
odc.xmu.edu.cn.		86400	IN	A	121.192.178.12
oe.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
oec.xmu.edu.cn.		86400	IN	A	121.192.179.133
of.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
office.xmu.edu.cn.	86400	IN	CNAME	webplus.xmu.edu.cn.
office1.xmu.edu.cn.	86400	IN	A	210.34.21.2
og.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
oh.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
oi.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ois.xmu.edu.cn.		86400	IN	CNAME	vhost.xmu.edu.cn.
oj.xmu.edu.cn.		86400	IN	CNAME	length.xmu.edu.cn.
ojx.xmu.edu.cn.		86400	IN	CNAME	webnt.xmu.edu.cn.
